ID,"LICENSE ID","ACCOUNT NUMBER","SITE NUMBER","LEGAL NAME","DOING BUSINESS AS NAME",ADDRESS,CITY,STATE,"ZIP CODE",WARD,PRECINCT,"WARD PRECINCT","POLICE DISTRICT","LICENSE CODE","LICENSE DESCRIPTION","BUSINESS ACTIVITY ID","BUSINESS ACTIVITY","LICENSE NUMBER","APPLICATION TYPE","APPLICATION CREATED DATE","APPLICATION REQUIREMENTS COMPLETE","PAYMENT DATE","CONDITIONAL APPROVAL","LICENSE TERM START DATE","LICENSE TERM EXPIRATION DATE","LICENSE APPROVED FOR ISSUANCE","DATE ISSUED","LICENSE STATUS","LICENSE STATUS CHANGE DATE",SSA,LATITUDE,LONGITUDE,LOCATION,DI_CreateDate,DI_WorkflowFileName,APPLICATION_CREATED_DATE_CONVERTED,PAYMENT_DATE_CONVERTED,"LICENSE_TERM_START DATE_CONVERTED","LICENSE TERM EXPIRATION DATE CONVERTED","DATE ISSUED CONVERTED","LICENSE STATUS CHANGE DATE CONVERTED"
2631034-20201116,2752905,432219,1,"PONTE CATRINA LLC","PONTE CATRINA LLC","2150 S CANALPORT AVE 5 5B",CHICAGO,IL,60608,25,NULL,25-,12,1010,"Limited Business License",894,"Hair Services",2631034,RENEW,NULL,09/15/2020,05/13/2022,N,11/16/2020,11/15/2022,05/13/2022,05/16/2022,AAI,NULL,NULL,41.853301464,-87.649929695,"(41.8533014640748, -87.649929695282)","2022-10-06 12:53:44",test,NULL,"2022-05-13 00:00:00","2020-11-16 00:00:00","2022-11-15 00:00:00","2022-05-16 00:00:00",NULL
2294149-20220716,2848715,386270,1,"DDMB 2, LLC","EMPORIUM LOGAN SQUARE","2363-2365 N MILWAUKEE AVE",CHICAGO,IL,60647,1,10,1-10,14,1006,"Retail Food Establishment",781,"Sale of Food Prepared Onsite With Dining Area",2294149,RENEW,NULL,05/15/2022,05/15/2022,N,07/16/2022,07/15/2024,05/15/2022,05/16/2022,AAI,NULL,NULL,41.924260821,-87.699331748,"(41.92426082139295, -87.69933174792325)","2022-10-06 12:53:44",test,NULL,"2022-05-15 00:00:00","2022-07-16 00:00:00","2024-07-15 00:00:00","2022-05-16 00:00:00",NULL
2333076-20220516,2838018,345099,3,"CANNON MEDIA, INC.","CANNON MEDIA, INC.","564 W RANDOLPH ST 2ND",CHICAGO,IL,60661,42,21,42-21,1,1010,"Limited Business License",703,"Advertising / Marketing / Sales Office",2333076,RENEW,NULL,03/15/2022,05/13/2022,N,05/16/2022,05/15/2024,05/13/2022,05/16/2022,AAI,NULL,NULL,41.884543398,-87.642331387,"(41.884543397737836, -87.64233138672651)","2022-10-06 12:53:44",test,NULL,"2022-05-13 00:00:00","2022-05-16 00:00:00","2024-05-15 00:00:00","2022-05-16 00:00:00",NULL
1716789-20220716,2847882,304797,1,"UNIQUE SILVER, INC","GREEN ARCH FOOD MART","5555 N BROADWAY",CHICAGO,IL,60640,48,3,48-3,20,1781,Tobacco,763,"Retail Sale of Tobacco",1716789,RENEW,NULL,05/15/2022,05/15/2022,N,07/16/2022,07/15/2023,05/15/2022,05/16/2022,AAI,NULL,26,41.983420091,-87.659915817,"(41.98342009074442, -87.65991581678234)","2022-10-06 12:53:44",test,NULL,"2022-05-15 00:00:00","2022-07-16 00:00:00","2023-07-15 00:00:00","2022-05-16 00:00:00",NULL
3636-20220416,2832330,62599,2,"ANDREW J MCGANN & SON FUNERAL","ANDREW J MCGANN & SON FUNERAL","10727 S PULASKI RD 1ST",CHICAGO,IL,60655,19,16,19-16,22,1010,"Limited Business License",709,"Miscellaneous Personal Services",3636,RENEW,NULL,02/15/2022,05/13/2022,N,04/16/2022,04/15/2024,05/13/2022,05/16/2022,AAI,NULL,NULL,41.697937675,-87.720463212,"(41.69793767496546, -87.7204632123981)","2022-10-06 12:53:44",test,NULL,"2022-05-13 00:00:00","2022-04-16 00:00:00","2024-04-15 00:00:00","2022-05-16 00:00:00",NULL
2827835-20220112,2827835,368459,21,"LITTLE GOAT, LLC","LITTLE GOAT","800-820 W RANDOLPH ST 1",CHICAGO,IL,60607,27,45,27-45,12,1476,"Special Event Liquor","717 | 996","Special Event Beer & Wine | Special Event Beer, Wine & Spirits",2827835,ISSUE,01/11/2022,01/11/2022,01/11/2022,N,01/12/2022,07/11/2022,01/11/2022,01/12/2022,AAI,NULL,NULL,41.884515458,-87.6474973,"(41.88451545836221, -87.64749730032112)","2022-10-06 12:53:44",test,"2022-01-11 00:00:00","2022-01-11 00:00:00","2022-01-12 00:00:00","2022-07-11 00:00:00","2022-01-12 00:00:00",NULL
2152583-20220516,2838360,371783,1,"BIG G'S PIZZA, LLC","BIG G'S PIZZA","3716 N CLARK ST 1ST",CHICAGO,IL,60613,44,50,44-50,19,1006,"Retail Food Establishment",775,"Retail Sales of Perishable Foods",2152583,RENEW,NULL,03/15/2022,04/26/2022,N,05/16/2022,05/15/2024,04/26/2022,05/16/2022,AAI,NULL,17,41.949475526,-87.658514833,"(41.949475525899906, -87.6585148333457)","2022-10-06 12:53:44",test,NULL,"2022-04-26 00:00:00","2022-05-16 00:00:00","2024-05-15 00:00:00","2022-05-16 00:00:00",NULL
2718616-20220416,2834643,467294,1,"NANCY HUGHES","NANCY L HUGHES","11117 S EMERALD AVE 1",CHICAGO,IL,60628,34,NULL,34-,NULL,4404,"Regulated Business License",599,"Accounting / Tax Preparation (Home Based Business)",2718616,RENEW,NULL,02/15/2022,05/15/2022,N,04/16/2022,04/15/2024,05/16/2022,05/16/2022,AAI,NULL,NULL,41.69182848,-87.641004968,"(41.69182847978469, -87.6410049681931)","2022-10-06 12:53:44",test,NULL,"2022-05-15 00:00:00","2022-04-16 00:00:00","2024-04-15 00:00:00","2022-05-16 00:00:00",NULL
2398277-20220616,2842634,254387,4,"WELLNER ASSEMBLING INC.","IT'S ALL RIGHT HERE","3105 S WALLACE ST",CHICAGO,IL,60616,11,42,11-42,9,1010,"Limited Business License",767,"Retail Sales of General Merchandise and Non-Perishable Food",2398277,RENEW,NULL,04/15/2022,05/13/2022,N,06/16/2022,06/15/2024,05/13/2022,05/16/2022,AAI,NULL,NULL,41.837905425,-87.641262507,"(41.837905425190684, -87.6412625072719)","2022-10-06 12:53:44",test,NULL,"2022-05-13 00:00:00","2022-06-16 00:00:00","2024-06-15 00:00:00","2022-05-16 00:00:00",NULL
1138788-20100216,2011060,212012,2,"DD&S INC.","D D AND S, INC.","769 W 26TH ST",CHICAGO,IL,60616,11,50,11-50,9,1010,"Limited Business License",NULL,NULL,1138788,RENEW,NULL,12/16/2009,02/02/2010,N,02/16/2010,02/15/2012,02/02/2010,02/03/2010,AAI,NULL,NULL,41.845223478,-87.646090425,"(41.84522347787031, -87.64609042498367)","2022-10-06 12:53:44",test,NULL,"2010-02-02 00:00:00","2010-02-16 00:00:00","2012-02-15 00:00:00","2010-02-03 00:00:00",NULL
60855-20220616,2841845,19168,1,"FIFY CORPORATION","BP AMOCO","3101 S MICHIGAN AVE 1ST",CHICAGO,IL,60616,3,53,3-53,2,1006,"Retail Food Establishment",775,"Retail Sales of Perishable Foods",60855,RENEW,NULL,04/15/2022,05/15/2022,N,06/16/2022,06/15/2024,05/15/2022,05/16/2022,AAI,NULL,NULL,41.838251391,-87.623294811,"(41.8382513911452, -87.62329481051012)","2022-10-06 12:53:44",test,NULL,"2022-05-15 00:00:00","2022-06-16 00:00:00","2024-06-15 00:00:00","2022-05-16 00:00:00",NULL
2845912-20220516,2845912,485517,1,"KOOL FLOW HEATING AND COOLING LIMITED","KOOL FLOW HEATING AND COOLING","369 E 147 TH ST ST  A",HARVEY,IL,60426,NULL,NULL,NULL,NULL,4404,"Regulated Business License",901,"Heating, Ventilation and Air Conditioning Services - Residential",2845912,ISSUE,05/05/2022,05/05/2022,05/15/2022,N,05/16/2022,06/15/2024,05/15/2022,05/16/2022,AAI,NULL,NULL,NULL,NULL,NULL,"2022-10-06 12:53:44",test,"2022-05-05 00:00:00","2022-05-15 00:00:00","2022-05-16 00:00:00","2024-06-15 00:00:00","2022-05-16 00:00:00",NULL
2802932-20210726,2802932,477170,3,"LATOYA N. WALLS","LATOYA PLACE","5429 W NORTH AVE STOREFRONT",CHICAGO,IL,60639,37,6,37-6,25,4409,"Pop-Up Retail User",1031,"Organizer of a 181-365 Day Event w/ Pop-Up Retail Users at a Trade Show, Exhibition or Convention",2802932,ISSUE,07/26/2021,07/26/2021,07/26/2021,N,07/26/2021,01/30/2022,07/26/2021,07/26/2021,AAI,NULL,NULL,41.909314792,-87.761726257,"(41.90931479244196, -87.76172625733543)","2022-10-06 12:53:44",test,"2021-07-26 00:00:00","2021-07-26 00:00:00","2021-07-26 00:00:00","2022-01-30 00:00:00","2021-07-26 00:00:00",NULL
2120056-20200616,2724865,64478,4,"RON HOY","HOYPOLOI O'HARE","11601 W TOUHY AVE TERMINAL T2-E5",CHICAGO,IL,60666,41,27,41-27,16,1010,"Limited Business License",NULL,NULL,2120056,RENEW,NULL,04/15/2020,08/09/2022,N,06/16/2020,06/15/2022,08/09/2022,08/09/2022,AAI,NULL,NULL,42.008536401,-87.914428439,"(42.008536400868735, -87.91442843927047)","2022-10-06 12:53:44",test,NULL,"2022-08-09 00:00:00","2020-06-16 00:00:00","2022-06-15 00:00:00","2022-08-09 00:00:00",NULL
2109602-20210116,2759700,55799,5,"LARRY J. GILLIAM","LARRY'S CONSTRUCTION","4829 W 109TH ST  204","OAK LAWN",IL,60453,NULL,NULL,NULL,NULL,1010,"Limited Business License",NULL,NULL,2109602,RENEW,NULL,11/15/2020,06/23/2021,N,01/16/2021,01/15/2023,04/09/2021,07/06/2021,AAI,NULL,NULL,NULL,NULL,NULL,"2022-10-06 12:53:44",test,NULL,"2021-06-23 00:00:00","2021-01-16 00:00:00","2023-01-15 00:00:00","2021-07-06 00:00:00",NULL
2827667-20220616,2844581,427985,2,"SOUTHTOWN SUB, LLC","SOUTHTOWN SUB","112 E 71ST ST",CHICAGO,IL,60619,6,11,6-11,3,1006,"Retail Food Establishment",782,"Sale of Food Prepared Onsite Without Dining Area",2827667,RENEW,NULL,04/15/2022,05/13/2022,N,06/16/2022,06/15/2024,05/13/2022,05/16/2022,AAI,NULL,NULL,41.76570172,-87.621109463,"(41.76570172043141, -87.62110946315975)","2022-10-06 12:53:44",test,NULL,"2022-05-13 00:00:00","2022-06-16 00:00:00","2024-06-15 00:00:00","2022-05-16 00:00:00",NULL
1138788-20050216,1563591,212012,2,"DD&S INC.","D D AND S, INC.","769 W 26TH ST",CHICAGO,IL,60616,11,50,11-50,9,1010,"Limited Business License",NULL,NULL,1138788,RENEW,NULL,12/20/2004,02/14/2005,N,02/16/2005,02/15/2006,02/14/2005,02/14/2005,AAI,NULL,NULL,41.845223478,-87.646090425,"(41.84522347787031, -87.64609042498367)","2022-10-06 12:53:44",test,NULL,"2005-02-14 00:00:00","2005-02-16 00:00:00","2006-02-15 00:00:00","2005-02-14 00:00:00",NULL
2608601-20200716,2732333,428773,1,"ANTHONY HARRIS","ANTHONY HARRIS","1548 W 80TH ST  1B",CHICAGO,IL,60620,21,30,21-30,6,4406,"Peddler License",769,"Peddler- Retail Sales of General Merchandise, Whole Uncut Fruits/Vegetables, Flowers, Moving Along the Public Way",2608601,RENEW,NULL,05/15/2020,08/04/2021,N,07/16/2020,07/15/2022,NULL,08/04/2021,AAI,NULL,32,41.74864217,-87.66291612,"(41.748642169513495, -87.66291611951999)","2022-10-06 12:53:44",test,NULL,"2021-08-04 00:00:00","2020-07-16 00:00:00","2022-07-15 00:00:00","2021-08-04 00:00:00",NULL
2728217-20220916,2861908,467790,1,"Knezovic Kreative Enterprises LLC",doma,"944-946 N ORLEANS ST",CHICAGO,IL,60610,27,NULL,27-,NULL,1006,"Retail Food Establishment","767 | 781","Retail Sales of General Merchandise and Non-Perishable Food | Sale of Food Prepared Onsite With Dining Area",2728217,RENEW,NULL,07/15/2022,08/08/2022,N,09/16/2022,09/15/2024,08/08/2022,08/09/2022,AAI,NULL,NULL,41.900334724,-87.637463095,"(41.90033472432364, -87.63746309536123)","2022-10-06 12:53:44",test,NULL,"2022-08-08 00:00:00","2022-09-16 00:00:00","2024-09-15 00:00:00","2022-08-09 00:00:00",NULL
2205513-20220716,2847072,66655,5,"CRUZ BROTHER'S CONSTRUCTION COMPANY, INC.","CRUZ BROTHERS CONSTRUCTION CO. INC.","10614 S MACKINAW AVE 1",CHICAGO,IL,60617,10,35,10-35,4,4404,"Regulated Business License",673,"Home Repair Services",2205513,RENEW,NULL,05/15/2022,05/16/2022,N,07/16/2022,07/15/2024,05/16/2022,05/16/2022,AAI,NULL,NULL,41.702275622,-87.542708676,"(41.7022756218349, -87.5427086763228)","2022-10-06 12:53:44",test,NULL,"2022-05-16 00:00:00","2022-07-16 00:00:00","2024-07-15 00:00:00","2022-05-16 00:00:00",NULL
38442-20050216,1555737,33672,1,"INTREN, LLC","TRENCH-IT INC","549 W SHERIDAN RD  1ST",MCHENRY,IL,60050,NULL,NULL,NULL,NULL,1010,"Limited Business License",NULL,NULL,38442,RENEW,NULL,12/20/2004,01/24/2005,N,02/16/2005,02/15/2006,01/24/2005,01/25/2005,AAC,03/09/2005,NULL,NULL,NULL,NULL,"2022-10-06 12:53:44",test,NULL,"2005-01-24 00:00:00","2005-02-16 00:00:00","2006-02-15 00:00:00","2005-01-25 00:00:00","2005-03-09 00:00:00"
2622165-20220516,2839429,427264,2,"DJJE HOLDINGS, LLC","THE PLACE FOR CHILDREN WITH AUTISM","2701 W PETERSON AVE",CHICAGO,IL,60659,40,NULL,40-,NULL,1010,"Limited Business License",602,"Administrative Commercial Office",2622165,RENEW,NULL,03/15/2022,04/15/2022,N,05/16/2022,05/15/2024,04/15/2022,05/16/2022,AAI,NULL,NULL,41.990346333,-87.697025923,"(41.99034633253336, -87.69702592272303)","2022-10-06 12:53:44",test,NULL,"2022-04-15 00:00:00","2022-05-16 00:00:00","2024-05-15 00:00:00","2022-05-16 00:00:00",NULL
1357355-20031030,1357355,260245,1,"Linde Gas & Equipment Inc","PRAXAIR DISTRIBUTION, INC.","2224 S ARCHER AVE",CHICAGO,IL,60616,25,18,25-18,9,1008,"Hazardous Materials",NULL,NULL,1357355,ISSUE,06/05/2003,10/24/2003,10/24/2003,N,10/30/2003,02/15/2004,10/29/2003,10/30/2003,AAI,NULL,NULL,41.852491853,-87.635854507,"(41.852491852656364, -87.63585450672153)","2022-10-06 12:53:44",test,"2003-06-05 00:00:00","2003-10-24 00:00:00","2003-10-30 00:00:00","2004-02-15 00:00:00","2003-10-30 00:00:00",NULL
2543059-20220716,2849325,418651,1,"RUDY MCCALEBB","RUDY MCCALEBB","[REDACTED FOR PRIVACY]",CHICAGO,IL,60649,5,NULL,5-,NULL,7009,"Pharmaceutical Representative",990,"Markets / Promotes Pharmaceuticals to Health Care Professionals and Conducts Business for More than 15 Calendar Days per Year",2543059,RENEW,NULL,05/15/2022,05/15/2022,N,07/16/2022,07/15/2023,05/15/2022,05/16/2022,AAI,NULL,NULL,NULL,NULL,NULL,"2022-10-06 12:53:44",test,NULL,"2022-05-15 00:00:00","2022-07-16 00:00:00","2023-07-15 00:00:00","2022-05-16 00:00:00",NULL
2615964-20211216,2814910,54013,4,"LA HACIENDA BRANDS INC","LA HACIENDA BRANDS, INC.","2420 S WOOD ST",CHICAGO,IL,60608,25,15,25-15,10,1006,"Retail Food Establishment",931,"Retail Sales and Wholesale of Perishable Foods",2615964,RENEW,NULL,10/15/2021,05/13/2022,N,12/16/2021,12/15/2023,05/13/2022,05/16/2022,AAI,NULL,NULL,41.84787201,-87.670948545,"(41.84787200960281, -87.67094854477632)","2022-10-06 12:53:44",test,NULL,"2022-05-13 00:00:00","2021-12-16 00:00:00","2023-12-15 00:00:00","2022-05-16 00:00:00",NULL
2738593-20220716,2847678,280602,2,"NEW SOUTH CHICAGO CURRENCY EXCHANGE, INC","New South Chicago Currency Exchange, inc.","3018 E 92ND ST",CHICAGO,IL,60617,10,NULL,10-,NULL,1010,"Limited Business License","659 | 897","Financial and Accounting Services | Financial Services Commercial Office",2738593,RENEW,NULL,05/15/2022,05/16/2022,N,07/16/2022,07/15/2024,05/16/2022,05/16/2022,AAI,NULL,5,41.728370597,-87.550394348,"(41.72837059747941, -87.55039434765226)","2022-10-06 12:53:44",test,NULL,"2022-05-16 00:00:00","2022-07-16 00:00:00","2024-07-15 00:00:00","2022-05-16 00:00:00",NULL
2469224-20220716,2849022,406605,1,"GT COMMERCIAL INC.","ILLINOIS PROPERTY MANAGEMENT GROUP, INC.","2502 N CLARK ST 2ND 232",CHICAGO,IL,60614,43,34,43-34,19,1010,"Limited Business License",708,"Miscellaneous Commercial Services",2469224,RENEW,NULL,05/15/2022,05/15/2022,N,07/16/2022,07/15/2024,05/15/2022,05/16/2022,AAI,NULL,23,41.927859079,-87.64199486,"(41.92785907934172, -87.6419948599232)","2022-10-06 12:53:44",test,NULL,"2022-05-15 00:00:00","2022-07-16 00:00:00","2024-07-15 00:00:00","2022-05-16 00:00:00",NULL
2041789-20220716,2848278,354264,1,"ACESS CONTEMPORARY MUSIC","ACESS CONTEMPORARY MUSIC","1758 W WILSON AVE 1",CHICAGO,IL,60640,47,34,47-34,19,1010,"Limited Business License",NULL,NULL,2041789,RENEW,NULL,05/15/2022,05/15/2022,N,07/16/2022,07/15/2024,05/15/2022,05/16/2022,AAI,NULL,31,41.965291077,-87.673254998,"(41.965291076939614, -87.67325499771431)","2022-10-06 12:53:44",test,NULL,"2022-05-15 00:00:00","2022-07-16 00:00:00","2024-07-15 00:00:00","2022-05-16 00:00:00",NULL
2518080-20220716,2847559,274541,4,"JEWISH COUNCIL FOR YOUTH SERVICES","JEWISH COUNCIL FOR YOUTH SERVICES","150 N MICHIGAN AVE  SUITE 640",CHICAGO,IL,60601,42,NULL,42-,NULL,1625,Raffles,720,"Not-For-Profit Selling Raffles for Prizes of $50 or More",2518080,RENEW,NULL,05/15/2022,05/16/2022,N,07/16/2022,07/15/2023,05/16/2022,05/16/2022,AAI,NULL,NULL,41.884530964,-87.624602045,"(41.88453096378336, -87.62460204460082)","2022-10-06 12:53:44",test,NULL,"2022-05-16 00:00:00","2022-07-16 00:00:00","2023-07-15 00:00:00","2022-05-16 00:00:00",NULL
2757396-20220716,2848246,352235,1,"TWIN TONE, LLC","HI FI FITNESS","820 N ORLEANS ST LOWER LEVEL 100",CHICAGO,IL,60610,27,51,27-51,18,4404,"Regulated Business License","661 | 926","Fitness Training On and Off Premise | Fitness Classes",2757396,RENEW,NULL,05/15/2022,05/15/2022,N,07/16/2022,07/15/2024,05/15/2022,05/16/2022,AAI,NULL,NULL,41.897338047,-87.63734543,"(41.897338047455214, -87.63734543001038)","2022-10-06 12:53:44",test,NULL,"2022-05-15 00:00:00","2022-07-16 00:00:00","2024-07-15 00:00:00","2022-05-16 00:00:00",NULL
2043015-20220516,2838197,354775,1,"IS&K INC.","7 ELEVEN #33727A","200 S RACINE AVE 1ST",CHICAGO,IL,60607,28,17,28-17,12,1781,Tobacco,763,"Retail Sale of Tobacco",2043015,RENEW,NULL,03/15/2022,05/13/2022,N,05/16/2022,05/15/2023,05/13/2022,05/16/2022,AAI,NULL,NULL,41.879010723,-87.657200592,"(41.87901072333905, -87.65720059199599)","2022-10-06 12:53:44",test,NULL,"2022-05-13 00:00:00","2022-05-16 00:00:00","2023-05-15 00:00:00","2022-05-16 00:00:00",NULL
2850151-20220516,2850151,485870,1,"BILLY CLAVELLE","SPEAKING MIRACLES","243 W 119TH ST",CHICAGO,IL,60628,34,16,34-16,5,1010,"Limited Business License",767,"Retail Sales of General Merchandise and Non-Perishable Food",2850151,ISSUE,05/16/2022,05/16/2022,05/16/2022,N,05/16/2022,06/15/2024,05/16/2022,05/16/2022,AAI,NULL,NULL,41.677843794,-87.629137212,"(41.677843793759855, -87.62913721200985)","2022-10-06 12:53:44",test,"2022-05-16 00:00:00","2022-05-16 00:00:00","2022-05-16 00:00:00","2024-06-15 00:00:00","2022-05-16 00:00:00",NULL
2846387-20220516,2846387,485793,1,"MARSZUS LLC",MARSZUS,"3630 S IRON ST",CHICAGO,IL,60609,11,NULL,11-,NULL,1010,"Limited Business License","708 | 963","Miscellaneous Commercial Services | Automatic Food Vending Machine Business",2846387,ISSUE,05/13/2022,05/13/2022,05/13/2022,N,05/16/2022,05/15/2024,05/13/2022,05/16/2022,AAI,NULL,13,41.827886098,-87.659466188,"(41.82788609774376, -87.65946618804536)","2022-10-06 12:53:44",test,"2022-05-13 00:00:00","2022-05-13 00:00:00","2022-05-16 00:00:00","2024-05-15 00:00:00","2022-05-16 00:00:00",NULL
2836082-20220516,2836082,483920,1,"seafood land II INC","seafood land","1642 W 79TH ST  D AND E",CHICAGO,IL,60620,17,NULL,17-,NULL,1006,"Retail Food Establishment","640 | 736 | 766 | 767 | 775","Deli, Butcher or Bakery | Preparation of Food, Coffee or Drinks | Retail Sales of Fresh Fruits and Vegetables (Leafy and Non Leafy Vegetables) | Retail Sales of General Merchandise and Non-Perishable Food | Retail Sales of Perishable Foods",2836082,ISSUE,03/14/2022,03/14/2022,03/15/2022,N,05/16/2022,05/15/2024,05/13/2022,05/16/2022,AAI,NULL,NULL,41.750441827,-87.665133865,"(41.750441827466496, -87.66513386480328)","2022-10-06 12:53:44",test,"2022-03-14 00:00:00","2022-03-15 00:00:00","2022-05-16 00:00:00","2024-05-15 00:00:00","2022-05-16 00:00:00",NULL
1446938-20220816,2853313,270807,1,"ANTONIA  MEDINA","ANTONIA MEDINA","3013 W CERMAK RD 1ST",CHICAGO,IL,60623,12,22,12-22,10,1010,"Limited Business License",894,"Hair Services",1446938,RENEW,NULL,06/15/2022,08/09/2022,N,08/16/2022,08/15/2024,08/09/2022,08/09/2022,AAI,NULL,NULL,41.851717946,-87.700968498,"(41.851717946126016, -87.70096849831138)","2022-10-06 12:53:44",test,NULL,"2022-08-09 00:00:00","2022-08-16 00:00:00","2024-08-15 00:00:00","2022-08-09 00:00:00",NULL
1768713-20220916,2859519,310969,1,"SURRAYA PETROLEUM INC.","LANGLEY CITGO","11101 S LANGLEY AVE",CHICAGO,IL,60628,9,37,9-37,5,1781,Tobacco,763,"Retail Sale of Tobacco",1768713,RENEW,NULL,07/15/2022,08/09/2022,N,09/16/2022,09/15/2023,08/09/2022,08/09/2022,AAI,NULL,NULL,41.69272519,-87.605846222,"(41.69272519018451, -87.6058462224609)","2022-10-06 12:53:44",test,NULL,"2022-08-09 00:00:00","2022-09-16 00:00:00","2023-09-15 00:00:00","2022-08-09 00:00:00",NULL
2609444-20220716,2848244,351430,2,"DEVONNE EDWARD GRAY","MD CONSULTING","2912  142ND PL","BLUE ISLAND",IL,60406,NULL,NULL,NULL,NULL,4404,"Regulated Business License",737,"Preparation of License, Certificate or Permit Applications for Compensation (Expediter Company)",2609444,RENEW,NULL,05/15/2022,05/15/2022,N,07/16/2022,07/15/2024,05/15/2022,05/16/2022,AAI,NULL,NULL,NULL,NULL,NULL,"2022-10-06 12:53:44",test,NULL,"2022-05-15 00:00:00","2022-07-16 00:00:00","2024-07-15 00:00:00","2022-05-16 00:00:00",NULL
2846408-20220513,2846408,401585,114,"INNOVATIVE PARKING SOLUTIONS LLC","INOVATIVE PARKING SOLUTIONS","3450-3466 N BROADWAY",CHICAGO,IL,60657,44,33,44-33,19,8604,"Private Booting Registration",997,"Private Booting Registration",2846408,ISSUE,NULL,05/13/2022,05/16/2022,N,05/13/2022,02/15/2024,NULL,05/16/2022,AAI,NULL,8,41.944565125,-87.645731377,"(41.944565124940574, -87.64573137669271)","2022-10-06 12:53:44",test,NULL,"2022-05-16 00:00:00","2022-05-13 00:00:00","2024-02-15 00:00:00","2022-05-16 00:00:00",NULL
1138788-20080216,1881652,212012,2,"DD&S INC.","D D AND S, INC.","769 W 26TH ST",CHICAGO,IL,60616,11,50,11-50,9,1010,"Limited Business License",NULL,NULL,1138788,RENEW,NULL,12/18/2007,01/11/2008,N,02/16/2008,02/15/2010,01/11/2008,01/14/2008,AAI,NULL,NULL,41.845223478,-87.646090425,"(41.84522347787031, -87.64609042498367)","2022-10-06 12:53:44",test,NULL,"2008-01-11 00:00:00","2008-02-16 00:00:00","2010-02-15 00:00:00","2008-01-14 00:00:00",NULL
1384358-20040216,1462396,212012,3,"DD&S INC.","D D and S, Inc.","767 W 26TH ST",CHICAGO,IL,60616,11,50,11-50,9,1009,"Manufacturing Establishments",NULL,NULL,1384358,RENEW,NULL,12/15/2003,02/04/2004,N,02/16/2004,02/15/2005,12/22/2003,02/05/2004,AAC,02/14/2005,NULL,41.845224714,-87.64601428,"(41.845224713924374, -87.64601427953535)","2022-10-06 12:53:44",test,NULL,"2004-02-04 00:00:00","2004-02-16 00:00:00","2005-02-15 00:00:00","2004-02-05 00:00:00","2005-02-14 00:00:00"
1138788-20020816,1267315,212012,2,"DD&S INC.","D D AND S, INC.","769 W 26TH ST",CHICAGO,IL,60616,11,50,11-50,9,1010,"Limited Business License",NULL,NULL,1138788,RENEW,NULL,06/28/2002,09/24/2002,N,08/16/2002,08/15/2003,09/24/2002,09/25/2002,AAI,NULL,NULL,41.845223478,-87.646090425,"(41.84522347787031, -87.64609042498367)","2022-10-06 12:53:44",test,NULL,"2002-09-24 00:00:00","2002-08-16 00:00:00","2003-08-15 00:00:00","2002-09-25 00:00:00",NULL
1357355-20040216,1467160,260245,1,"Linde Gas & Equipment Inc","PRAXAIR DISTRIBUTION, INC.","2224 S ARCHER AVE",CHICAGO,IL,60616,25,18,25-18,9,1008,"Hazardous Materials",NULL,NULL,1357355,RENEW,NULL,12/15/2003,02/27/2004,N,02/16/2004,02/15/2005,12/22/2003,04/15/2004,AAI,NULL,NULL,41.852491853,-87.635854507,"(41.852491852656364, -87.63585450672153)","2022-10-06 12:53:44",test,NULL,"2004-02-27 00:00:00","2004-02-16 00:00:00","2005-02-15 00:00:00","2004-04-15 00:00:00",NULL
2749000-20220516,2839434,427264,7,"DJJE HOLDINGS, LLC","The Place for Children with Autism","3139 W 111TH ST N/A N/A",CHICAGO,IL,60655,19,NULL,19-,NULL,1010,"Limited Business License",602,"Administrative Commercial Office",2749000,RENEW,NULL,03/15/2022,04/15/2022,N,05/16/2022,05/15/2024,04/15/2022,05/16/2022,AAI,NULL,55,41.691467151,-87.699921917,"(41.69146715125821, -87.69992191710077)","2022-10-06 12:53:44",test,NULL,"2022-04-15 00:00:00","2022-05-16 00:00:00","2024-05-15 00:00:00","2022-05-16 00:00:00",NULL
58454-20220716,2846678,18680,1,"TUMARA FOOD MART INC.",CITGO,"2941 E 83RD ST TH",CHICAGO,IL,60617,7,48,7-48,4,1781,Tobacco,763,"Retail Sale of Tobacco",58454,RENEW,NULL,05/15/2022,05/15/2022,N,07/16/2022,07/15/2023,05/15/2022,05/16/2022,AAI,NULL,NULL,41.744535937,-87.552358447,"(41.74453593701442, -87.55235844692069)","2022-10-06 12:53:44",test,NULL,"2022-05-15 00:00:00","2022-07-16 00:00:00","2023-07-15 00:00:00","2022-05-16 00:00:00",NULL
